person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,predicted_loan_status
3.666666667,0,0,-0.340920097,2.857142857,-0.413793103,-0.833707865,-0.166666667,2.4,1.161764706,-1,0,0,0,1,0,0,0,0,0
4.166666667,0,-0.5,0.438163928,3.714285714,-0.317241379,-0.752808989,-0.5,4.8,0.75,0,0,0,-1,0,0,0,1,0,0
0.5,-1,-0.5,0.610890732,0.285714286,-0.275862069,-0.869662921,-0.5,0.8,-1.779411765,-1,0,0,-1,0,0,0,0,0,0
0,0,0,0.569079388,-0.142857143,1.379310345,0.557303371,0.583333333,0,-0.205882353,0,0,0,0,0,0,0,0,0,0
-0.666666667,0,0,-0.270568235,-0.571428571,-0.413793103,-0.474157303,-0.25,-0.2,0.867647059,-1,0,0,0,1,0,0,0,0,1
0.166666667,0,-0.5,1.110566174,0.142857143,0.965517241,0.128089888,0,1.2,-0.073529412,0,0,0,0,0,0,0,0,1,0
1.833333333,0,-0.5,-0.252866931,1.714285714,-0.137931034,-0.696629213,0.083333333,2.2,-0.514705882,-1,0,0,0,1,0,0,0,0,0
0.666666667,-1,1,-0.432661893,0.571428571,-0.87862069,-0.649438202,-0.666666667,0.4,0.132352941,-1,0,0,0,0,0,0,0,0,0
0.833333333,-1,-0.5,-0.402122508,0.714285714,-0.310344828,0.375280899,0,0.6,-0.544117647,-1,0,0,-1,0,0,1,0,0,1
-0.333333333,0,0,-0.739972181,-0.571428571,-0.551724138,-0.217977528,0.083333333,-0.2,1.044117647,-1,0,0,0,0,0,0,0,1,0
0.5,-1,0,1.016557622,0.428571429,0.275862069,-0.728089888,-0.25,0.6,0.617647059,-1,0,0,-1,0,1,0,0,0,0
-0.5,0,1,-0.320910824,-0.142857143,0.275862069,0.804494382,0.583333333,-0.4,-0.735294118,0,0,0,-1,1,0,0,0,0,0
-0.5,-1,0,0.349554376,-0.571428571,0.044827586,0.557303371,-0.166666667,0,0.029411765,-1,0,0,-1,0,0,1,0,0,0
1.333333333,-1,0,-0.029632682,1,0.275862069,-0.157303371,0.25,0.8,0.426470588,-1,0,0,-1,0,0,0,0,1,0
-0.333333333,-1,1,0.247241255,-0.571428571,-0.220689655,-0.229213483,-0.333333333,-0.2,0.882352941,0,0,0,0,0,0,1,0,0,0
-0.5,-1,0,0.862892175,-0.571428571,0.275862069,-0.791011236,-0.25,-0.2,-0.529411765,0,0,0,0,0,0,0,0,0,0
-0.666666667,-1,0,0.002740714,-0.571428571,-0.413793103,-0.752808989,-0.416666667,-0.4,-0.279411765,0,0,0,-1,0,0,0,1,0,0
2,0,0,-0.890732059,1.428571429,-0.75862069,0.191011236,-0.166666667,2.2,-0.205882353,0,0,1,-1,0,0,0,0,1,0
0.666666667,-1,-0.5,0.939529133,0.285714286,1.655172414,0.557303371,0.5,1.2,-0.191176471,-1,0,0,-1,1,0,0,0,0,0
1.5,0,-0.5,-0.032579465,0.857142857,0.275862069,-1.256179775,0.25,1.2,-0.661764706,0,0,0,0,0,0,0,1,0,0
1,-1,0.5,3.090618721,0.285714286,0.620827586,0.44494382,-0.5,0.6,-0.397058824,0,0,0,-1,0,0,0,0,0,0
-0.5,0,-0.5,0.760517232,-0.571428571,0.965517241,-1.119101124,0.166666667,-0.4,0.205882353,0,0,0,-1,0,0,0,1,0,0
0.333333333,0,0.5,-0.386605533,0.142857143,-0.896551724,0.37752809,-0.75,0.2,0.323529412,-1,0,0,0,1,0,0,0,0,0
0.666666667,-1,-0.5,-0.127288651,0.142857143,-0.520275862,0.361797753,-0.416666667,0.6,0.058823529,0,0,0,0,0,0,1,0,0,0
3,-1,1,1.509061872,2.571428571,0.629241379,-0.211235955,-0.25,2.8,0.161764706,-1,0,0,-1,0,0,0,1,0,0
0.666666667,-1,-0.5,0.266405646,0,0.551724138,-0.786516854,0.25,1.2,-0.617647059,0,0,0,-1,0,0,0,0,1,0
0.5,-1,0.5,-0.614290866,0.285714286,-0.824,-0.168539326,-0.583333333,0.2,-0.044117647,-1,0,0,0,0,1,0,0,0,1
-0.333333333,-1,-0.5,0.492030292,-0.428571429,0.965517241,-0.786516854,0.333333333,-0.4,0.338235294,-1,0,0,-1,0,0,1,0,0,0
-0.166666667,-1,-0.5,-0.825799804,0,-0.025793103,0.060674157,1.416666667,0.2,-1.220588235,0,0,0,-1,1,0,0,0,0,0
-0.166666667,-1,-0.5,-0.369996394,-0.285714286,0.965517241,0.350561798,1.583333333,0,-0.044117647,-1,0,0,0,0,0,0,0,0,1
-0.333333333,0,0,0.367111432,-0.428571429,0.137931034,-0.31011236,-0.083333333,0,-0.676470588,-1,1,0,-1,0,0,0,1,0,0
-0.333333333,0,0,-0.345845139,-0.142857143,2.344827586,0,3.166666667,-0.2,-0.220588235,-1,0,0,0,0,1,0,0,0,1
3.166666667,0,0,-0.069259698,3,0.827586207,0,0.833333333,2.4,0.117647059,0,0,0,-1,1,0,0,0,0,0
0.833333333,0,-0.5,-0.770635207,0.714285714,-0.413793103,-0.73258427,0.416666667,1,-0.25,-1,0,0,0,1,0,0,0,0,0
-0.333333333,-1,0,0.961866983,-0.571428571,0.275862069,1.714606742,-0.25,-0.4,-0.617647059,0,0,0,0,0,1,0,0,0,0
-0.5,0,0.5,-0.160589357,-0.428571429,0.551724138,-0.170786517,0.666666667,0,-0.705882353,0,0,0,0,0,0,0,0,1,0
-0.333333333,0,1,-0.323589717,-0.571428571,-0.826896552,0.907865169,-0.666666667,-0.2,-0.602941176,-1,0,0,0,0,0,0,0,0,1
1.666666667,-1,1,0.225707073,1,-0.165517241,1.658426966,-0.25,1.6,0.558823529,-1,0,0,-1,0,0,0,0,0,1
-0.333333333,0,0,-0.492669105,-0.571428571,-0.689655172,-0.22247191,-0.416666667,-0.2,0.205882353,-1,0,1,-1,0,0,1,0,0,0
-0.5,0,0,-0.442841688,0,0.331034483,-0.752808989,0.916666667,0,-0.705882353,0,0,0,0,1,0,0,0,0,0
-0.833333333,-1,0,-0.972438308,-0.142857143,-0.620689655,1.137078652,0.5,-0.2,-1.029411765,-1,0,0,0,0,0,0,1,0,1
-0.166666667,0,0,0.616021843,-0.285714286,0.275862069,-0.791011236,-0.166666667,0,0.955882353,-1,0,0,-1,0,0,0,0,1,0
0.333333333,-1,0.5,-0.901159137,-0.428571429,-0.613517241,-0.008988764,0.25,0.2,0.411764706,-1,0,0,0,0,0,1,0,0,1
-0.5,-1,0.5,0.733460409,-0.428571429,-0.113793103,-0.791011236,-0.416666667,0,-0.102941176,0,0,0,0,0,0,0,0,0,0
1.166666667,-1,0.5,0.175405698,0.714285714,-0.689655172,-0.903370787,-0.666666667,1,1.117647059,-1,0,0,0,0,0,0,1,0,0
0,-1,0,0.369048478,0.571428571,0.496551724,-0.903370787,0.166666667,-0.2,0.455882353,0,0,0,0,0,0,0,0,0,0
9.666666667,0,-0.5,0.981155015,8.142857143,0.275862069,-0.786516854,-0.25,4,2.117647059,0,0,0,-1,0,0,0,1,0,0
-0.5,0,-0.5,-0.252372366,-0.571428571,-0.275862069,-0.530337079,-0.083333333,0,-0.970588235,0,0,0,0,0,0,1,0,0,0
0,-1,0.5,-0.180495595,-0.285714286,2.385793103,1.66741573,2.583333333,-0.4,-1.426470588,-1,0,0,0,1,0,0,0,0,1
0.5,-1,1,1.563464015,0.285714286,3.724137931,-0.698876404,1,0.6,0.5,0,0,0,-1,1,0,0,0,0,0
0.166666667,-1,0.5,0.372531039,0.285714286,0,0.775280899,-0.25,0.6,1.176470588,-1,0,0,-1,0,1,0,0,0,0
-0.5,-1,0,0.049312246,-0.428571429,-0.524137931,-0.112359551,-0.5,0,0.264705882,-1,0,1,-1,1,0,0,0,0,0
1.5,-1,-0.5,-0.191767554,0.857142857,0.827586207,0.766292135,1,0.6,0.617647059,-1,0,0,0,0,0,0,1,0,1
-0.166666667,-1,0.5,-0.441357993,0,0.137931034,-0.170786517,0.666666667,-0.2,-0.441176471,0,0,1,-1,0,0,1,0,0,0
-0.166666667,-1,-0.5,-0.708237597,-0.285714286,-0.279310345,0.44494382,0.5,0,-1.176470588,0,0,0,-1,0,0,1,0,0,0
-0.5,-1,-0.5,0.07649271,-0.142857143,0.503448276,0.552808989,0.333333333,-0.4,0.029411765,0,0,0,0,0,0,1,0,0,0
3.333333333,0,0,2.093864304,3.142857143,-0.589655172,0,-0.833333333,2.6,1.279411765,-1,0,0,0,0,0,0,0,1,0
1.666666667,0,0.5,0.788027407,0.857142857,0.965517241,0.319101124,0.166666667,1.4,0.794117647,0,0,0,0,0,1,0,0,0,0
-0.5,-1,0,0.353490289,-0.571428571,-0.44137931,-0.058426966,-0.5,-0.4,0.176470588,0,0,0,-1,0,0,1,0,0,0
-0.5,-1,-0.5,-0.473195611,-0.142857143,0.455172414,0.37752809,1.166666667,-0.4,0.220588235,-1,0,0,-1,1,0,0,0,0,0
0.166666667,-1,-0.5,-0.099057236,0,-0.944275862,-0.451685393,-0.833333333,0.8,-0.867647059,0,0,0,0,0,0,0,0,1,0
2.166666667,-1,0,1.115346968,1.714285714,0.551724138,0,-0.166666667,2,-0.897058824,0,0,0,-1,0,0,1,0,0,0
-0.5,-1,-0.5,-0.424398537,-0.571428571,0,-0.186516854,0.416666667,-0.2,-1.117647059,0,0,0,0,0,1,0,0,0,0
0.666666667,-1,0.5,-0.22269847,0.142857143,-0.275862069,-0.903370787,-0.083333333,0.2,-0.338235294,0,0,0,0,0,0,1,0,0,0
2,-1,0,1.364195559,1.428571429,0.551724138,0.44494382,-0.25,1.4,-1.058823529,0,0,1,-1,0,0,0,1,0,0
-0.5,0,1,0.018360723,-0.285714286,0.275862069,0.184269663,0.25,-0.2,0.573529412,0,0,0,0,0,0,0,1,0,0
0.333333333,-1,0.5,-0.024666426,0.142857143,0,0.88988764,0,1.2,-0.882352941,-1,0,0,0,0,0,0,0,0,1
0.333333333,-1,-0.5,-0.876575138,-0.142857143,-0.44137931,0,0.666666667,0.8,-0.176470588,-1,0,0,0,0,0,1,0,0,1
-0.666666667,-1,0,-0.279552831,-0.571428571,0.137931034,0.696629213,0.416666667,-0.2,-0.308823529,-1,0,0,-1,0,0,0,0,1,1
0,0,0.5,1.85439184,-0.285714286,-0.475862069,0.575280899,-0.75,-0.4,0.735294118,-1,0,0,0,0,1,0,0,0,0
0,0,0.5,0.738900623,-0.428571429,-0.462068966,-0.566292135,-0.583333333,-0.4,0.044117647,0,0,0,-1,1,0,0,0,0,0
-0.333333333,-1,-0.5,-0.164277987,-0.285714286,0.248275862,1.053932584,0.416666667,-0.4,-1.397058824,-1,0,0,-1,0,0,0,0,0,1
-0.333333333,-1,1,0.361156046,-0.285714286,1.793103448,0.220224719,1.083333333,0,-0.720588235,0,0,0,-1,1,0,0,0,0,0
0.333333333,0,0,0.331688218,0.142857143,0.275862069,0,0,0.2,0.058823529,-1,0,0,0,0,0,0,1,0,0
0.166666667,0,0.5,-0.014795734,-0.142857143,-0.896551724,0.498876404,-0.833333333,0.8,0,0,0,0,0,1,0,0,0,0,0
-0.5,0,0,0.121683581,-0.571428571,-0.344827586,-0.548314607,-0.333333333,-0.4,0.058823529,0,0,0,0,0,1,0,0,0,0
-0.333333333,-1,1,-0.03340374,-0.571428571,-0.413793103,0.739325843,-0.333333333,-0.2,-0.014705882,0,0,0,-1,1,0,0,0,0,0
0.166666667,-1,1,-0.53559322,0.714285714,-0.813793103,0.269662921,-0.583333333,1,1.014705882,-1,0,0,0,0,0,1,0,0,0
1.833333333,0,-0.5,-0.353057545,1.857142857,0.379310345,0.979775281,0.833333333,2,1.088235294,-1,0,0,0,0,0,0,1,0,1
0.333333333,-1,1,0.297625058,0.142857143,2.206896552,-0.791011236,1.416666667,1.2,-0.014705882,-1,0,0,0,0,0,0,0,0,1
0.333333333,-1,1,0.489104116,0.428571429,0.344827586,-0.31011236,0,1.2,0.397058824,0,0,0,0,0,0,1,0,0,0
0.333333333,0,0.5,1.974179589,0.142857143,0.386206897,0,-0.416666667,0.6,0.529411765,0,0,0,0,0,0,1,0,0,0
2.333333333,0,0,0.034619546,1.714285714,2.75862069,1.71011236,2.416666667,2,-0.073529412,-1,0,0,0,0,1,0,0,0,1
3.5,0,0,0.987398898,3.285714286,-0.413793103,-1.119101124,-0.666666667,2.4,0.941176471,0,0,0,-1,1,0,0,0,0,0
0.833333333,0,1,0.112946268,0.571428571,0.965517241,0.721348315,0.75,1.2,-0.205882353,-1,0,0,0,0,0,1,0,0,1
0.5,-1,0.5,1.050579568,0.285714286,-0.206896552,0.211235955,-0.5,1,-0.191176471,0,0,0,-1,0,1,0,0,0,0
1,-1,0.5,-0.031260625,0.714285714,0.689655172,0.341573034,0.666666667,1.2,0.455882353,-1,0,0,-1,0,0,0,0,1,0
1.666666667,-1,0,-0.074699912,1.714285714,0.068965517,0.107865169,0.083333333,2.4,0.264705882,0,0,1,-1,0,1,0,0,0,0
-0.333333333,-1,-0.5,0.245716346,-0.571428571,-0.358896552,-0.480898876,-0.416666667,0,0.235294118,-1,0,0,-1,1,0,0,0,0,0
3,0,0.5,0.166833239,2.571428571,0.416827586,-0.597752809,0.25,2.4,1.058823529,-1,0,0,0,0,0,0,0,0,0
0.666666667,0,-0.5,1.607088764,0.571428571,1.434482759,-0.31011236,0.083333333,1,0.279411765,-1,0,0,-1,0,0,0,0,0,0
0,-1,0.5,-0.047787337,-0.285714286,-0.717241379,-1.119101124,-0.666666667,0,0.558823529,-1,0,0,-1,0,1,0,0,0,0
-0.666666667,-1,-0.5,-0.57829066,-0.571428571,0.827586207,-0.474157303,2,-0.2,-1.352941176,0,0,0,-1,0,0,0,0,1,0
-0.666666667,0,1,-0.171449178,-0.428571429,-0.689655172,0.849438202,-0.583333333,-0.4,-2.220588235,0,0,0,0,0,0,0,1,0,0
0.5,-1,1,-0.223811241,0.571428571,-0.44137931,0.191011236,-0.25,1,-1.558823529,-1,0,0,-1,0,1,0,0,0,1
0.666666667,0,0.5,0.245283602,0.857142857,1.655172414,0.220224719,1.083333333,0.8,0.514705882,-1,0,0,0,0,1,0,0,0,1
-0.166666667,-1,0.5,-0.12524857,-0.428571429,1.379310345,0.319101124,1.5,0,0.808823529,-1,0,0,0,0,0,0,0,1,1
0.833333333,-1,-0.5,2.969883056,0.285714286,2.236413793,0,-0.083333333,0.8,-0.5,0,0,0,-1,0,0,0,0,1,0
-0.5,-1,1,1.195095564,-0.571428571,-0.551724138,0,-0.75,0,0.602941176,0,0,0,-1,0,0,0,0,1,0
0.666666667,-1,0,0.740672814,0.714285714,0.965517241,-0.831460674,0.25,0.8,-1.058823529,0,0,0,-1,0,0,1,0,0,0
0.833333333,0,-0.5,-0.371006131,0.571428571,0.206896552,1.294382022,0.583333333,1.2,-0.073529412,-1,0,0,-1,0,0,0,0,0,1
-0.5,-1,0.5,-0.415228479,-0.571428571,0.724137931,-0.004494382,1.333333333,0,-0.808823529,-1,0,0,0,0,0,0,0,1,1
2.833333333,0,0.5,-0.173839575,2.714285714,-0.275862069,0.029213483,-0.166666667,1.8,0.602941176,0,0,0,0,0,0,0,1,0,0
-0.333333333,0,-0.5,1.356467982,-0.285714286,0.275862069,-0.539325843,-0.333333333,-0.4,-0.676470588,0,0,0,-1,0,1,0,0,0,0
-0.666666667,-1,0.5,-0.473916851,-0.571428571,-0.551724138,-0.676404494,-0.25,0,-1.088235294,-1,0,0,0,0,0,1,0,0,0
1.666666667,-1,0,4.823780331,1.571428571,1.655172414,-0.703370787,-0.416666667,2.6,0.735294118,-1,0,0,0,0,0,0,0,0,0
2,-1,0.5,-0.028499305,1.714285714,-0.063172414,0.186516854,-0.083333333,2,-0.220588235,-1,0,0,-1,0,0,0,0,1,0
-0.333333333,-1,0,0.247880068,-0.571428571,-0.689655172,0.056179775,-0.666666667,-0.2,0.544117647,0,0,0,-1,0,0,1,0,0,0
-0.333333333,0,0.5,-0.256844057,-0.142857143,0.275862069,0.471910112,0.5,0,0.647058824,0,0,0,0,0,0,0,0,1,0
2.5,0,-0.5,0.985317603,2.285714286,1.875862069,0.653932584,0.583333333,1.6,0,0,0,0,-1,0,1,0,0,0,0
1.166666667,-1,0.5,-0.990737211,0.571428571,-0.855172414,1.46741573,-0.25,1,-0.264705882,0,0,0,0,0,0,0,0,1,0
-0.666666667,-1,-0.5,-0.425944052,-0.571428571,0,0.078651685,0.416666667,-0.2,-0.970588235,0,0,0,0,0,0,0,0,0,0
-0.5,0,-0.5,-0.245448457,-0.571428571,0.275862069,0.020224719,0.5,-0.2,-0.632352941,0,0,0,0,1,0,0,0,0,0
-0.166666667,-1,0.5,0.356890423,-0.285714286,-0.898896552,-0.743820225,-0.833333333,-0.2,0.794117647,-1,0,0,0,0,0,0,0,0,0
-0.666666667,-1,-0.5,-0.747493689,-0.428571429,0.275862069,-0.078651685,1.666666667,0,-0.044117647,-1,0,0,0,0,0,0,1,0,1
1,0,1,-0.093513987,0.857142857,0,-0.786516854,0.083333333,1.2,-0.926470588,-1,0,0,0,0,1,0,0,0,0
0.166666667,-1,-0.5,0.6089949,0.428571429,0.965517241,-1.004494382,0.333333333,0.8,0.117647059,0,0,0,-1,0,0,1,0,0,0
-0.333333333,-1,1,-0.254597908,0.142857143,-0.827586207,0.287640449,-0.666666667,-0.2,0.235294118,0,0,0,0,0,0,0,1,0,0
-0.333333333,-1,0,-0.027468961,-0.285714286,-0.434482759,-0.566292135,-0.416666667,-0.4,-0.352941176,0,0,0,0,0,1,0,0,0,0
-0.666666667,0,-0.5,-0.6149915,-0.428571429,-0.662068966,1.035955056,-0.25,0,-0.073529412,-1,0,0,0,0,0,0,0,0,1
-0.333333333,-1,0.5,1.065622585,-0.285714286,-0.206896552,0.02247191,-0.583333333,-0.2,-0.382352941,0,0,0,-1,0,0,0,1,0,0
0.166666667,0,1,0.866786873,0,1.655172414,-1.004494382,0.5,1,0.411764706,-1,0,0,0,0,0,0,0,0,0
0.666666667,0,1,1.555159446,0.428571429,-0.413793103,0.653932584,-0.666666667,1,0.088235294,-1,0,0,-1,0,0,0,1,0,0
0.666666667,0,1,2.964154345,0.571428571,0.965517241,0.056179775,-0.416666667,0.8,0.867647059,0,0,0,0,0,0,0,0,0,0
-0.333333333,0,0,0.227850188,-0.571428571,-0.413793103,0.191011236,-0.5,0,-2.352941176,0,0,0,0,1,0,0,0,0,0
-0.666666667,0,0.5,-0.179032507,-0.571428571,0.965517241,-0.253932584,1.166666667,-0.4,0.867647059,-1,0,0,-1,0,0,1,0,0,0
0,0,0.5,-0.190695997,0,-0.413793103,-0.869662921,-0.25,0,-0.691176471,0,0,0,0,1,0,0,0,0,0
1,-1,0.5,-0.699809386,0.714285714,-0.482758621,0.471910112,0.166666667,0.2,0.955882353,-1,0,0,0,0,0,0,0,1,0
-0.5,-1,1,-0.476513317,-0.571428571,0.137931034,0.02247191,0.666666667,0,0.691176471,0,0,0,0,0,0,0,0,0,0
-0.5,0,0.5,0.487970738,0,3.286206897,-0.698876404,1.916666667,-0.4,-1.455882353,0,0,0,-1,1,0,0,0,0,0
0.333333333,-1,-0.5,0.641182834,0.285714286,0.048275862,-0.791011236,-0.25,0.8,0.294117647,-1,0,0,0,0,0,0,1,0,0
-0.166666667,0,-0.5,1.481263201,-0.142857143,-0.551724138,-1.119101124,-0.75,0,0.235294118,0,0,0,-1,0,0,0,1,0,0
1.666666667,0,0.5,0.231621246,1.285714286,-0.413793103,0.503370787,-0.5,1.6,0.176470588,0,0,0,0,1,0,0,0,0,0
0,-1,0,0.095451033,-0.142857143,-0.275862069,-0.786516854,-0.333333333,0,-1.088235294,0,0,0,-1,0,0,0,1,0,0
2,0,0,-0.122858173,1.285714286,-0.551724138,-0.357303371,-0.416666667,1,0.661764706,0,0,0,0,0,0,0,0,1,0
0,-1,1.5,0.962073051,0.142857143,-0.413793103,-0.748314607,-0.666666667,-0.2,-0.058823529,0,0,0,-1,0,0,0,0,0,0
0.833333333,0,-0.5,0.548287054,0.142857143,-0.275862069,0.37752809,-0.5,0.8,0.720588235,-1,0,0,-1,0,1,0,0,0,0
1.666666667,-1,0,-0.677038792,1.142857143,-0.551724138,0.191011236,0,1.6,-1.176470588,0,0,0,0,0,0,1,0,0,0
4.5,-1,0,0.91715007,3.857142857,0.965517241,0.024719101,0.083333333,3.6,0.617647059,-1,0,0,-1,0,0,0,1,0,0
1.333333333,0,0.5,0.419885632,1.142857143,1.379310345,1.11011236,0.75,0.8,-0.102941176,0,0,0,0,1,0,0,0,0,0
-0.833333333,-1,0,1.733491319,-0.428571429,0.275862069,-0.786516854,-0.416666667,-0.4,-1.161764706,0,0,0,-1,0,0,0,1,0,0
-0.666666667,-1,-0.5,0.370593993,-0.428571429,1.103448276,1.193258427,0.583333333,-0.4,0.558823529,-1,0,0,-1,1,0,0,0,0,0
-0.5,-1,0,-0.717387049,-0.571428571,-0.413793103,-0.696629213,0.25,-0.4,-1.102941176,0,0,0,-1,0,0,1,0,0,0
0.333333333,0,0,-0.6089949,0.428571429,-0.140827586,1.049438202,0.583333333,0.6,-0.117647059,-1,0,0,0,0,1,0,0,0,1
0.166666667,0,0,1.110215857,0.285714286,3.724137931,1.146067416,1.416666667,1,0.073529412,-1,0,0,0,0,0,0,0,0,1
-0.5,-1,1,-0.471691309,-0.571428571,-0.275862069,0.191011236,0.166666667,0,0.470588235,0,0,0,0,0,0,1,0,0,0
0,-1,1,-0.500994282,0.142857143,-0.689655172,-0.95505618,-0.416666667,-0.2,0.705882353,-1,0,0,-1,0,0,0,0,1,0
-0.5,0,1,-0.474864767,-0.142857143,-0.413793103,0,-0.083333333,-0.2,-0.764705882,-1,0,0,0,1,0,0,0,0,0
0.5,-1,-0.5,-0.133903457,0.571428571,-0.551724138,0.107865169,-0.416666667,0.2,-1.014705882,0,0,0,-1,0,0,0,0,0,0
0.833333333,0,0,1.024614909,0.857142857,1.655172414,-0.013483146,0.416666667,1,-0.161764706,0,0,0,0,0,1,0,0,0,0
1.5,-1,-0.5,-0.123414559,1.571428571,0.551724138,-0.986516854,0.666666667,0.4,0.161764706,0,0,0,-1,0,1,0,0,0,0
0.333333333,0,0.5,-0.550182886,0.571428571,-0.007172414,0.647191011,0.666666667,0.8,-1.235294118,-1,0,0,0,0,0,0,1,0,1
0.5,0,0.5,-0.269888208,1,0.413793103,-0.835955056,0.666666667,0.4,-0.838235294,0,0,0,0,0,0,0,0,1,0
0.333333333,-1,-0.5,-0.203389831,0.142857143,0.814758621,0.146067416,1,0.4,0.352941176,-1,0,0,-1,1,0,0,0,0,0
-0.666666667,-1,0,-0.877255165,-0.571428571,-0.068965517,-1.173033708,1.583333333,0,-0.411764706,0,0,1,-1,1,0,0,0,0,0
1,0,0.5,-0.807129978,0.857142857,-0.165517241,0,1,0.8,-0.794117647,-1,0,0,0,0,0,0,0,0,1
0.5,-1,0.5,0.121642368,0.142857143,0.75862069,-0.786516854,0.5,0.2,-0.102941176,0,0,0,-1,0,0,1,0,0,0
-0.666666667,-1,0.5,-0.619463191,-0.571428571,-0.137931034,-0.125842697,0.583333333,0,0.308823529,0,0,0,0,0,0,1,0,0,0
0.166666667,0,0,0.711699552,0.428571429,1.103448276,0.269662921,0.333333333,1.2,-1.073529412,0,0,0,0,0,0,1,0,0,0
-0.333333333,0,-0.5,2.345659678,-0.142857143,2.344827586,0.44494382,0.166666667,0,0.117647059,-1,0,0,-1,0,0,0,1,0,0
-0.166666667,-1,0,1.11052496,-0.571428571,2.206896552,0.002247191,0.666666667,0,0.573529412,-1,0,0,-1,0,0,1,0,0,0
0.666666667,0,0,-0.587440111,0.571428571,-0.675862069,0.525842697,-0.333333333,1.2,-0.411764706,0,0,0,0,1,0,0,0,0,0
-0.166666667,0,0.5,0.027942919,-0.571428571,0.827586207,-0.406741573,0.666666667,-0.4,-0.397058824,0,0,0,0,0,0,1,0,0,0
0.833333333,-1,1,-0.598835712,0.428571429,-0.413793103,0.024719101,0.083333333,1,1.058823529,0,0,0,0,0,0,0,0,1,0
-0.166666667,-1,0,0.722476946,-0.428571429,0.068965517,0.184269663,-0.333333333,-0.2,-0.985294118,-1,0,0,-1,0,0,0,1,0,0
-0.5,-1,-0.5,0.616063057,-0.571428571,-0.137931034,-0.869662921,-0.416666667,-0.4,0.470588235,-1,0,0,0,0,0,0,0,1,0
-0.5,0,0,-0.4767606,-0.571428571,-0.344827586,1.37752809,0.083333333,-0.2,-2.867647059,0,0,0,0,1,0,0,0,0,0
0.166666667,-1,0,-0.47010458,0.142857143,-0.413793103,-0.31011236,-0.083333333,0.8,-0.544117647,-1,0,0,0,1,0,0,0,0,0
-0.5,-1,0,-0.946659111,-0.571428571,-0.298482759,-0.017977528,1.333333333,-0.2,0.691176471,-1,0,1,-1,0,0,0,0,1,1
3.333333333,0,0,0.880634692,3,1.931034483,1.748314607,0.666666667,2.4,0.029411765,-1,0,0,0,0,1,0,0,0,1
0.333333333,-1,0.5,-0.863901911,0,-0.689655172,0,0,0.4,-0.25,0,0,0,0,1,0,0,0,0,0
0,0,0,-0.120673845,-0.142857143,0.275862069,0.157303371,0.333333333,-0.2,-0.25,0,0,0,-1,1,0,0,0,0,0
-0.166666667,0,0.5,0.858997476,-0.571428571,0,-1.035955056,-0.416666667,-0.2,-0.75,0,0,0,-1,1,0,0,0,0,0
0.5,0,1,-0.762268817,-0.142857143,0.275862069,-1.173033708,1.75,0.6,0.794117647,0,0,1,-1,0,0,0,0,1,0
3.5,0,1,-0.169532739,2.857142857,-0.75862069,0.817977528,-0.666666667,2.6,1.294117647,0,0,0,0,0,0,0,0,0,0
-0.166666667,0,1,0.02806656,0.142857143,-0.620689655,-0.040449438,-0.583333333,0.2,-1.058823529,0,0,0,-1,0,0,0,1,0,0
-0.166666667,0,-0.5,-0.674339292,-0.428571429,0.844827586,-0.903370787,2.416666667,-0.4,-1.529411765,-1,0,1,-1,1,0,0,0,0,0
-0.666666667,0,0,0.2704652,-0.285714286,0.068965517,-0.786516854,-0.083333333,-0.4,-0.485294118,0,0,0,-1,0,0,0,0,0,0
-0.833333333,-1,0.5,-0.915480913,-0.571428571,-0.637931034,0,0.25,-0.4,-0.147058824,-1,0,1,-1,0,0,0,0,1,1
-0.5,0,1,0.860213281,-0.571428571,1.655172414,0.107865169,0.5,0,-1.176470588,0,0,0,0,0,0,1,0,0,0
-0.5,-1,-0.5,0.969079388,-0.285714286,1.379310345,-1.004494382,0.333333333,-0.2,0.411764706,0,0,0,-1,1,0,0,0,0,0
-0.5,-1,1,1.113966308,-0.428571429,0.551724138,0.575280899,-0.166666667,-0.4,0.544117647,-1,0,0,0,1,0,0,0,0,0
0,0,-0.5,-0.290206584,0.285714286,-0.027586207,-0.703370787,0.25,-0.4,-0.441176471,0,0,0,0,0,0,1,0,0,0
-0.333333333,0,0.5,0.291546031,-0.571428571,1.103448276,0.37752809,0.666666667,0,0.911764706,-1,0,1,-1,0,0,1,0,0,0
-0.333333333,0,0,-0.178702797,-0.142857143,-0.275862069,0.341573034,-0.166666667,-0.4,-0.014705882,0,0,0,0,0,0,1,0,0,0
-0.333333333,-1,0.5,-0.554922467,-0.142857143,-0.937931034,0.471910112,-0.75,-0.4,-0.764705882,0,0,0,0,0,0,1,0,0,0
0,0,0,-0.522343001,0.142857143,0.386206897,0.024719101,1.166666667,-0.2,0.720588235,-1,0,0,0,0,0,1,0,0,1
0.333333333,0,-0.5,-0.665643192,0.285714286,-0.350344828,0.265168539,0.333333333,0.2,-1.235294118,0,0,0,0,0,0,1,0,0,0
